-0.049793,0.30829,2.7681,1.9622,0.89625
-0.78641,0.95078,1.1829,1.3872,2.3308
1.816,0.67327,1.431,0.7748,0.45802
0.67179,1.3032,0.77118,1.2494,1.9791
-0.21457,3.0565,1.394,-0.91601,1.2755
2.1118,2.7072,0.47413,1.7112,2.4491
0.4925,1.5107,-1.447,2.5629,0.69299
1.8987,0.81231,1.1552,0.17462,0.27329
1.3772,0.41057,0.16592,0.43187,2.2789
2.4524,2.1433,1.0785,0.27633,-1.7642
1.4469,1.1304,2.3127,-0.0089986,0.43183
1.6458,1.5865,0.86488,1.7305,3.7633
0.37632,1.1034,-0.41,1.0852,1.0606
0.40476,1.2645,0.8373,0.57203,-1.0634
2.6113,1.0548,3.1098,0.40364,1.0306
0.651,1.2213,2.4626,0.2544,1.3263
1.1642,1.091,1.9141,1.6429,1.7315
-0.63658,0.84988,2.5121,0.80685,2.3549
1.5814,0.4387,0.54584,0.87424,0.78468
0.87109,-0.79919,-0.1394,0.92614,1.5365
1.4329,0.52927,0.2945,2.1222,1.5744
0.75489,0.097412,0.6689,0.74706,0.98458
-0.08543,1.5478,-0.52079,0.60499,1.06
2.6808,0.26479,1.1653,1.3939,0.082342
1.1764,2.4759,0.51213,0.32146,0.47571
-1.0714,1.5058,1.587,0.83426,-0.050423
1.2111,1.6927,0.096631,0.49085,1.3061
0.41715,1.1349,1.371,1.4892,0.94241
1.0182,-0.06878,-0.26014,2.2261,0.82218
2.4948,0.83241,1.2229,0.84782,2.4819
0.5752,0.53712,0.58694,1.839,1.1315
2.6862,-0.26356,-0.016668,0.93358,0.94797
1.3655,1.4204,0.67398,1.882,0.44991
-0.097061,0.67568,1.2835,0.3855,-0.73396
2.9302,2.3411,0.98843,0.88681,0.61258
1.6229,2.2137,1.0363,1.7522,-1.3651
1.6573,0.49722,-0.098303,1.5023,0.42874
-0.46338,-0.11636,1.3757,2.7715,1.0101
1.8539,0.077928,1.1701,1.0257,2.2557
1.5805,0.99896,2.1397,0.99481,0.17924
0.081399,1.1535,2.6575,2.0344,1.3055
1.7949,0.09603,1.3382,-0.60258,0.99997
1.5175,0.061668,-0.81897,1.3224,-1.2438
1.4946,1.4339,0.19773,3.312,-0.86335
1.6639,0.84685,0.42558,1.0259,0.80439
0.28983,1.4024,0.76574,0.49003,2.2257
-0.30684,0.34745,0.6948,2.3905,0.39645
0.25841,-0.95769,2.6394,-0.45756,1.6782
-0.46766,1.0677,-0.89724,1.6663,0.27368
0.60833,0.95268,2.3185,1.2247,-0.072731
1.8417,0.30308,1.5324,3.0988,-0.30249
1.0828,1.4575,1.6016,1.4794,0.77038
1.3147,1.0793,1.4672,1.6503,0.34335
1.7898,1.4796,1.2082,-0.72615,1.3815
0.19878,-1.3604,0.9424,2.6037,-0.44879
0.67435,1.444,-2.0652,0.45382,0.021887
1.2847,0.67501,0.38751,0.48968,-0.22438
2.3096,1.0972,0.98384,3.0987,-0.077053
1.1604,2.1148,1.7769,2.0218,1.6236
-1.1182,-0.15706,0.90999,0.79597,0.5421
1.7071,0.52429,0.85121,-0.14896,0.43824
-0.043414,1.5226,0.11223,2.0573,1.1362
2.0682,1.8871,0.22391,0.9293,2.0215
0.68277,1.0165,1.6292,-0.66165,2.9361
2.4797,1.9025,-0.31584,2.7255,2.5614
1.6991,2.1548,1.8987,1.9811,2.359
1.1591,1.8725,0.17487,0.98159,-0.86476
0.054519,0.53084,0.4245,2.3002,-0.71706
0.20699,1.5965,1.0253,0.71799,0.93813
-1.0492,1.8361,1.5626,1.2425,0.29471
-1.3588,1.3045,0.8279,0.72645,2.1074
-0.65927,2.1553,0.35185,1.0184,0.95523
0.041876,-0.57151,0.84686,-0.53743,1.1185
1.2257,2.6365,1.0171,3.5413,1.8782
1.2177,1.5548,1.8278,0.57401,0.92005
0.17676,0.41457,1.6989,-0.30512,1.5901
-0.012768,0.48956,-0.0061885,0.39236,0.44525
2.2153,1.4927,-1.2442,-0.88195,0.38433
1.1563,0.34917,1.1023,1.3891,0.31096
0.59974,1.9269,1.9018,1.0278,1.1165
0.55822,0.81188,-2.0058,1.0147,0.1444
1.4481,1.3208,1.6592,2.4767,1.7969
-0.66459,2.4203,1.7603,1.2532,-1.4642
1.2149,-0.18996,0.83008,1.6535,0.52541
1.5496,0.071556,1.7086,0.83492,1.563
2.3923,2.3096,1.6288,1.5363,0.44711
0.38077,1.1153,0.23643,0.44075,0.70507
0.9874,3.8281,2.1877,0.56839,1.125
1.7736,1.2741,2.164,-0.87083,1.1091
2.6292,1.1157,1.4379,0.52682,-0.11983
-0.40998,-0.070368,1.7644,-0.1951,1.4729
-0.74728,0.2903,1.1721,0.7053,2.7786
0.52775,-0.51314,0.36402,1.7119,1.8
0.93991,-0.13696,1.2636,0.68282,0.34198
1.4389,2.2722,1.558,2.3456,1.1079
1.2012,-0.14406,0.67649,1.4316,0.48269
0.4167,0.47384,1.2389,0.70978,1.1198
1.7648,2.5782,0.33146,1.8048,2.9309
1.1408,1.5786,1.5422,1.3495,0.46732
0.62706,1.5786,0.26506,0.32506,1.9225
1.1055,-0.42281,1.6164,2.1598,-0.036749
2.2706,0.80961,0.7712,0.96162,1.2797
1.4991,1.186,1.821,0.50227,0.47689
0.60298,2.484,0.84477,0.83454,1.5463
-0.78997,0.32053,-0.30831,1.2553,1.7053
0.73311,0.46994,1.7776,0.48597,1.4685
1.1784,0.14051,-0.18012,2.0498,0.89998
0.56581,2.3064,1.2878,0.70299,-0.067891
1.4645,0.91367,1.4493,1.2075,-1.5887
-0.12145,-1.1504,0.46393,0.98371,0.55118
0.64092,1.0252,0.079034,1.8854,-0.44026
1.5323,-0.13562,0.3135,2.7003,1.9348
-0.64351,1.715,-0.09287,-0.69202,1.376
1.4669,0.38316,0.51101,1.1871,0.74873
1.1121,0.044543,0.081235,2.2994,1.4969
2.4965,1.1356,-1.0317,0.82266,1.0927
0.4135,1.638,1.639,2.2669,-0.96433
-0.71893,0.63302,2.1359,0.35705,0.59889
1.741,2.0614,0.21439,1.589,-0.093911
2.0877,1.0564,-0.012202,1.4917,0.3217
1.7567,1.0854,-0.0083766,0.68221,-0.97004
2.6297,2.836,2.5212,-0.080348,1.3072
-0.37499,1.6754,1.6633,0.76331,1.0469
-0.052011,-0.54584,1.0712,2.0375,1.2159
1.4775,1.3536,0.41557,0.49433,0.76271
2.2222,0.90756,2.0146,2.1492,2.666
3.3707,1.6384,0.77306,-0.65834,0.77703
1.1146,0.13704,1.6441,0.34145,-0.37089
1.2791,0.11355,1.2009,-0.17473,1.8561
1.7521,-0.22317,0.97097,1.406,1.7219
0.73974,0.81436,0.0076861,1.5612,1.7129
0.97401,-0.72051,2.9836,1.7637,1.6444
